frequent-german-8195,Keim,"
<div class=""trans"">germ, seed</div>
M
<br>
Ist es möglich, dass dieser Keim oder Virus durch die Luft übertragen wird?
<div class=""trans"">-Is it possible that this germ or virus could be air-born?</div>
"
frequent-german-8196,rundum,"
<div class=""trans"">round, completely</div>
adv
<br>
Es steht für eine rundum erneuerte Organisation.
<div class=""trans"">-It stands for a completely new structure.</div>
"
frequent-german-8197,gewissenhaft,"
<div class=""trans"">diligent; diligently</div>
adj; adv
<br>
Ja, aber ich bin mir nicht sicher, euch zu vertrauen gewissenhaft zu sein.
<div class=""trans"">-Yes, but I'm not sure I trust you to be diligent.</div>
"
frequent-german-8198,muh,"
<div class=""trans"">moo</div>
i
<br>
Wusstest du, dass die Kühe echt muh sagen?
<div class=""trans"">-Do you know those little cows really moo?</div>
"
frequent-german-8199,weben,"
<div class=""trans"">weave; weaving</div>
vb; N
<br>
So was zu weben dauert Wochen.
<div class=""trans"">-It would take weeks to weave.</div>
"
frequent-german-8200,Kiosk,"
<div class=""trans"">kiosk</div>
M
<br>
Kiosk, speziell bestimmt für Errichtung auf dem Gehsteig.
<div class=""trans"">-Kiosk, specially meant to be installed on the sidewalk.</div>
"
frequent-german-8201,radioaktiv,"
<div class=""trans"">radioactive</div>
adj
<br>
Zweitens sind sie vielleicht radioaktiv.
<div class=""trans"">-In the second place, they may be radioactive.</div>
"
frequent-german-8202,Wohlgefallen,"
<div class=""trans"">pleasure</div>
N
<br>
Jede Führung im Departement dient dem Wohlgefallen des Bürgermeisters.
<div class=""trans"">-Every department head serves at the pleasure of the mayor.</div>
"
frequent-german-8203,rumkriegen,"
<div class=""trans"">persuade (coll)</div>
vb
<br>
Du kannst ihn rumkriegen, Mama.
<div class=""trans"">-You can persuade him, Mom.</div>
"
frequent-german-8204,Tortur,"
<div class=""trans"">ordeal, torture</div>
F
<br>
Die ganze Tortur hat mich wirklich ausgelaugt.
<div class=""trans"">-The whole ordeal has made me quite a bit exhausted.</div>
"
frequent-german-8205,konkret,"
<div class=""trans"">concrete, concretely</div>
adj; adv
<br>
Unsere Pläne sind noch nicht konkret.
<div class=""trans"">-Our plans are not yet concrete.</div>
"
frequent-german-8206,begutachten,"
<div class=""trans"">survey, examine</div>
vb
<br>
Ich will die Ware erst begutachten.
<div class=""trans"">-I'd like to examine the goods first.</div>
"
frequent-german-8207,unfehlbar,"
<div class=""trans"">infallible; infallibly</div>
adj; adv
<br>
Keine Verwaltung oder Institution ist unfehlbar.
<div class=""trans"">-No administration or institution is infallible.</div>
"
frequent-german-8208,weglegen,"
<div class=""trans"">put aside</div>
vb
<br>
Ich weiß noch, das wollten wir für die Zukunft weglegen.
<div class=""trans"">-I remember it was to be put aside for the future.</div>
"
frequent-german-8209,vorhersehen,"
<div class=""trans"">predict</div>
vb
<br>
Wie auch immer, man kann die Zukunft nicht vorhersehen.
<div class=""trans"">-Anyway, we can't predict the exact future.</div>
"
frequent-german-8210,erörtern,"
<div class=""trans"">discuss</div>
vb
<br>
Der Koordinierungsausschuss muss diese Vorschläge unverzüglich erörtern.
<div class=""trans"">-The coordination committee shall discuss such proposals without undue delay.</div>
"
frequent-german-8211,haften,"
<div class=""trans"">adhere; adherence</div>
vb; N
<br>
Die Formteile sind temperaturbeständig und haften auf diversen Substraten.
<div class=""trans"">-The moldings are temperature-resistant and adhere to various substrates.</div>
"
frequent-german-8212,Maat,"
<div class=""trans"">mate</div>
M
<br>
Du kannst mein erster Maat sein.
<div class=""trans"">-You can be my first mate.</div>
"
frequent-german-8213,Überbleibsel,"
<div class=""trans"">remnant (coll)</div>
N
<br>
Könnte dies ein Überbleibsel des realen Sozialismus sein, in dem der Kunde von der Gnade des Lieferanten abhängig war?
<div class=""trans"">-Is this the remnant of real socialism, where the customer was at the mercy of the supplier?</div>
"
frequent-german-8214,durchtrennen,"
<div class=""trans"">sever</div>
vb
<br>
Das Auge wird immobilisiert, dann wird ein Skalpell benutzt, um den Sehnerv zu durchtrennen.
<div class=""trans"">-The eye is immobilized, then a scalpel is used to sever the optic nerve.</div>
"
frequent-german-8215,Nervenklinik,"
<div class=""trans"">mental institution</div>
F
<br>
Und eines Tages wachte ich auf und lag in der Nervenklinik.
<div class=""trans"">-And then I woke up one day, and I was in a mental institution.</div>
"
frequent-german-8216,Schmerz,"
<div class=""trans"">pain</div>
M
<br>
Der Schmerz war fast unerträglich.
<div class=""trans"">-The pain was almost unbearable.</div>
"
frequent-german-8217,Nudelsuppe,"
<div class=""trans"">noodle soup</div>
F
<br>
Ich esse kein Huhn, so ist es nur Nudelsuppe.
<div class=""trans"">-I don't eat chicken, so it's just noodle soup.</div>
"
frequent-german-8218,Gewölbe,"
<div class=""trans"">vault, arch</div>
N
<br>
Schon in einer Woche können wir im Grünen Gewölbe diesen Fund zeigen.
<div class=""trans"">-After one week we can show this find in the Green Vault.</div>
"
frequent-german-8219,Absperrung,"
<div class=""trans"">barrier</div>
F
<br>
Trotzdem, eine Absperrung ist nun nicht mehr nötig.
<div class=""trans"">-Well, regardless, there's no need for a barrier anymore.</div>
"
frequent-german-8220,terrorisieren,"
<div class=""trans"">terrorize</div>
vb
<br>
Sie benutzten Revolver, um Paris mehrere Tage lang zu terrorisieren.
<div class=""trans"">-They used revolvers to terrorize Paris for days.</div>
"
frequent-german-8221,würdevoll,"
<div class=""trans"">dignified; with dignity</div>
adj; adv
<br>
Sei ganz du selbst: würdevoll und charmant.
<div class=""trans"">-Just be yourself: dignified and charming.</div>
"
frequent-german-8222,Klotz,"
<div class=""trans"">block, chunk</div>
M
<br>
Hilf mir, den Klotz unter das Auto hier zu stellen.
<div class=""trans"">-Help me put that block under the car here.</div>
"
frequent-german-8223,ungeschoren,"
<div class=""trans"">unshorn; scot-free</div>
adj; adv
<br>
Du hast jemanden getötet und bist ungeschoren davongekommen.
<div class=""trans"">-I know you killed someone and walked away scot-free.</div>
"
frequent-german-8224,vermessen,"
<div class=""trans"">measure; presumptuous</div>
vb; adj
<br>
Ich hoffe, es ist nicht vermessen von mir das zu sagen.
<div class=""trans"">-I hope it's not presumptuous of me to say that.</div>
"
frequent-german-8225,Referat,"
<div class=""trans"">paper, department</div>
N
<br>
Ich habe mein Referat fertig und nichts mehr zu tun.
<div class=""trans"">-I finished my paper and I don't have anything to do.</div>
"
frequent-german-8226,Däne,"
<div class=""trans"">Dane</div>
M
<br>
Du wirst immer nur ein Däne bleiben.
<div class=""trans"">-You'll always just be a Dane.</div>
"
frequent-german-8227,Rentier,"
<div class=""trans"">reindeer; rentier</div>
N; M
<br>
Nein, der Weihnachtsmann, aber ich habe mein Rentier vergessen.
<div class=""trans"">-No, it's Santa, but I forgot my reindeer.</div>
"
frequent-german-8228,Ursprung,"
<div class=""trans"">origin</div>
M
<br>
Der Ursprung des Feuers ist unbekannt.
<div class=""trans"">-The origin of the fire is unknown.</div>
"
frequent-german-8229,röcheln,"
<div class=""trans"">wheeze</div>
vb
<br>
Seine Lunge ist schwarz, nachts röchelt er.
<div class=""trans"">-His lung is clogged; he wheezes at night.</div>
"
frequent-german-8230,unangemessen,"
<div class=""trans"">inadequate; unreasonably</div>
adj; adv
<br>
Die Inhaftierung ist zu vermeiden, wenn sie nicht notwendig oder unangemessen ist.
<div class=""trans"">-Detention should be avoided where it is unnecessary or inappropriate.</div>
"
frequent-german-8231,Modul,"
<div class=""trans"">module</div>
N/M
<br>
Dieses Modul wurde um vier neue Funktionstypen erweitert.
<div class=""trans"">-Four new feature types have been added to this module.</div>
"
frequent-german-8232,Rolltreppe,"
<div class=""trans"">escalator</div>
F
<br>
Bitte, es gibt so viele Menschen auf der Rolltreppe.
<div class=""trans"">-Please, there are so many people on the escalator.</div>
"
frequent-german-8233,alsbald,"
<div class=""trans"">immediately</div>
adv
<br>
Ihr werdet alsbald nach Paris zurückkehren.
<div class=""trans"">-You will return immediately to Paris.</div>
"
frequent-german-8234,saukalt,"
<div class=""trans"">freezing cold (coll)</div>
adj
<br>
Es ist saukalt da unten.
<div class=""trans"">-It's freezing cold down there.</div>
"
frequent-german-8235,Mobiltelefon,"
<div class=""trans"">mobile phone</div>
N
<br>
Ein Bestätigungscode wurde an Ihr Mobiltelefon gesendet.
<div class=""trans"">-A confirmation code has been sent to your mobile phone.</div>
"
frequent-german-8236,ranfahren,"
<div class=""trans"">pull over</div>
vb
<br>
Würdest du ranfahren und mich fahren lassen?
<div class=""trans"">-Would you pull over and let me drive?</div>
"
frequent-german-8237,bekifft,"
<div class=""trans"">stoned (coll)</div>
adj
<br>
Es ist unser erster Schultag und du bist bekifft.
<div class=""trans"">-It's the first day of school, and you're stoned.</div>
"
frequent-german-8238,diagnostizieren,"
<div class=""trans"">diagnose</div>
vb
<br>
Es lässt sich nur nicht so leicht diagnostizieren.
<div class=""trans"">-It's just that it's more difficult to diagnose.</div>
"
frequent-german-8239,Strandhaus,"
<div class=""trans"">beach house</div>
N
<br>
Was für eine wundervolle Sicht auf mein Strandhaus.
<div class=""trans"">-What a lovely view of my beach house.</div>
"
frequent-german-8240,Podium,"
<div class=""trans"">platform, stage</div>
N
<br>
Sie zielt hoch über das Podium.
<div class=""trans"">-It's aimed well above the stage.</div>
"
frequent-german-8241,Herzattacke,"
<div class=""trans"">heart attack</div>
F
<br>
Er starb an einer plötzlichen Herzattacke.
<div class=""trans"">-He died of a sudden heart attack.</div>
"
frequent-german-8242,überwiegend,"
<div class=""trans"">predominantly; predominant</div>
adv; adj
<br>
Kunststoffe werden heute überwiegend aus Erdöl hergestellt.
<div class=""trans"">-These days plastics are predominantly made from crude oil.</div>
"
frequent-german-8243,Messung,"
<div class=""trans"">measurement</div>
F
<br>
Die Messung wird in den ausgewählten Richtungen erstellt.
<div class=""trans"">-The measurement is created in directions that are selected.</div>
"
frequent-german-8244,Geldmenge,"
<div class=""trans"">money supply</div>
F
<br>
Die Zentralbanken werden die Geldmenge nicht mehr regulieren.
<div class=""trans"">-Central banks will no longer regulate the money supply.</div>
"
frequent-german-8245,Krempel,"
<div class=""trans"">stuff (coll)</div>
M
<br>
Bitte räum bis morgen deinen Krempel raus!
<div class=""trans"">-I want all your stuff gone by tomorrow.</div>
"
frequent-german-8246,mystisch,"
<div class=""trans"">mystical; mystically</div>
adj; adv
<br>
Es ist nicht nur alt, sondern auch mystisch.
<div class=""trans"">-In addition to being ancient, it's clearly mystical.</div>
"
frequent-german-8247,zuwider,"
<div class=""trans"">abhorrent; contrary to</div>
adj; con
<br>
Diese Vorschläge laufen dem Interesse an Qualitätsfleisch zuwider.
<div class=""trans"">-These proposals are contrary to the interests of the quality meat industry.</div>
"
frequent-german-8248,selbstbewusst,"
<div class=""trans"">confident; confidently</div>
adj; adv
<br>
Das ist, weil er selbstbewusst ist.
<div class=""trans"">-This is because he is confident.</div>
"
frequent-german-8249,abstoßen,"
<div class=""trans"">repel, eject</div>
vb
<br>
Wieso konnten wir den Kern nicht abstoßen?
<div class=""trans"">-Why couldn't we eject the core?</div>
"
frequent-german-8250,zimperlich,"
<div class=""trans"">squeamish; gingerly</div>
adj; adv
<br>
Werden Sie jetzt zimperlich, nur weil die Lage gefährlich geworden ist?
<div class=""trans"">-Are you getting squeamish just when it's getting a little more dangerous?</div>
"
frequent-german-8251,verbitten,"
<div class=""trans"">not tolerate</div>
vbr
<br>
Ich verbitte mir solche Ausdrücke!
<div class=""trans"">-I won't tolerate such language!</div>
"
frequent-german-8252,Hilfsmittel,"
<div class=""trans"">means, aid</div>
N
<br>
Aufblasbare Kunststoffhand als optisches Hilfsmittel für Autostopper.
<div class=""trans"">-Inflatable plastic hand as an optical aid for hitchhikers.</div>
"
frequent-german-8253,missfallen,"
<div class=""trans"">displease; displeased</div>
vb; adj
<br>
Aber wie kann ein Mann, der Sie anbetet, Ihnen missfallen?
<div class=""trans"">-How can one who idolizes you, displease you?</div>
"
frequent-german-8254,schwärmen,"
<div class=""trans"">fancy, swarm</div>
vb
<br>
Schau darunter, sie schwärmen durch die Straßen wie Ungeziefer.
<div class=""trans"">-Look at them down there, swarming through the streets like insects.</div>
"
frequent-german-8255,Nordseite,"
<div class=""trans"">north side</div>
F
<br>
Da ist ein Fluss, auf der Nordseite des Sumpfes.
<div class=""trans"">-On the north side of the swamp, you'll find a river.</div>
"
frequent-german-8256,Allee,"
<div class=""trans"">avenue, alley</div>
F
<br>
Wir müssen ans Ende der Allee.
<div class=""trans"">-We have to get to the end of the alley.</div>
"
frequent-german-8257,Verbannung,"
<div class=""trans"">exile</div>
F
<br>
Statt dem Tod wird Ihre Strafe die Verbannung von Frankreich sein.
<div class=""trans"">-Instead of death, your punishment will be an exile from France.</div>
"
frequent-german-8258,vorzeigen,"
<div class=""trans"">show</div>
vb
<br>
Und im Moment muss ich Ergebnisse vorzeigen.
<div class=""trans"">-And right now, I need to show results.</div>
"
frequent-german-8259,Gouvernante,"
<div class=""trans"">governess</div>
F
<br>
Du kannst mich deiner neuen Gouvernante vorstellen.
<div class=""trans"">-You can introduce me to your new governess.</div>
"
frequent-german-8260,hochnäsig,"
<div class=""trans"">conceited</div>
adj
<br>
Nein, du bist arrogant und hochnäsig.
<div class=""trans"">-No, you're arrogant and conceited.</div>
"
frequent-german-8261,Wildkatze,"
<div class=""trans"">wild cat</div>
F
<br>
Unter dem Haus meines Nachbarn leben ein paar Wildkatzen.
<div class=""trans"">-Some wild cats live under my neighbor's house.</div>
"
frequent-german-8262,Erdnuss,"
<div class=""trans"">peanut</div>
F
<br>
Wissen Sie, dass Erdnüsse tatsächlich keine Nüsse sind?
<div class=""trans"">-Did you know that peanuts aren't really nuts?</div>
"
frequent-german-8263,Polizeischutz,"
<div class=""trans"">police protection</div>
M
<br>
Sie werden die verbleibenden Leute hoffentlich unter Polizeischutz stellen.
<div class=""trans"">-Obviously, you'll put the remaining people involved under police protection.</div>
"
frequent-german-8264,mithören,"
<div class=""trans"">listen</div>
vb
<br>
Selbst wenn wir die Frequenz finden, können wir nicht mithören.
<div class=""trans"">-Even if we scan their frequency, we can't listen in.</div>
"
frequent-german-8265,weiterkämpfen,"
<div class=""trans"">keep fighting</div>
vb
<br>
Heißt das, Sie wollen weiterkämpfen?
<div class=""trans"">-Are you telling me that you intend to keep fighting?</div>
"
frequent-german-8266,anmutig,"
<div class=""trans"">graceful; gracefully</div>
adj; adv
<br>
Du bist für so einen großen Mann sehr anmutig.
<div class=""trans"">-You are so graceful for such a big man.</div>
"
frequent-german-8267,zusammenführen,"
<div class=""trans"">merge</div>
vb
<br>
Endlich können Sie inkompatible Dokumente mit einem einzigen Klick zusammenführen.
<div class=""trans"">-At last, you can merge incompatible documents with a single click.</div>
"
frequent-german-8268,glitschig,"
<div class=""trans"">slippery</div>
adj
<br>
Meine Hände sind glitschig von der Handcreme.
<div class=""trans"">-My hands were slippery from my moisturizer.</div>
"
frequent-german-8269,heimzahlen,"
<div class=""trans"">get back at (coll)</div>
vb
<br>
Ich versuche gerade herauszufinden, wie ich es ihr heimzahlen kann.
<div class=""trans"">-I've been trying to figure out a way to get back at her.</div>
"
frequent-german-8270,Glückseligkeit,"
<div class=""trans"">bliss</div>
F
<br>
Aber für all diese Glückseligkeit musste ein Preis bezahlt werden.
<div class=""trans"">-But there was a price to pay for all this bliss.</div>
"
frequent-german-8271,Makel,"
<div class=""trans"">flaw</div>
M
<br>
Es gibt einen gravierenden Makel bei einem der Schiffssysteme.
<div class=""trans"">-I've discovered a serious flaw in one of the ship's systems.</div>
"
frequent-german-8272,(he)rausgeben,"
<div class=""trans"">issue</div>
vb
<br>
Ich wurde gefragt, ob ich eine Richtlinie herausgeben werde.
<div class=""trans"">-I was asked if I would issue a directive.</div>
"
frequent-german-8273,Aufmunterung,"
<div class=""trans"">encouragement</div>
F
<br>
Dürfte ich Ihnen eine kleine moralische Aufmunterung anbieten?
<div class=""trans"">-May I offer you a little moral encouragement?</div>
"
frequent-german-8274,zertreten,"
<div class=""trans"">trod, squash</div>
vb
<br>
Heute zertreten wir einen lästigen Käfer!
<div class=""trans"">-Today we're squashing a bug.</div>
"
frequent-german-8275,Drüse,"
<div class=""trans"">gland</div>
F
<br>
Künstliche Drüse zur Implantation in den menschlichen Körper.
<div class=""trans"">-An artificial gland for implantation in the human body.</div>
"
frequent-german-8276,andrehen,"
<div class=""trans"">turn on</div>
vb
<br>
Sie hat es angedreht und nicht angezündet!
<div class=""trans"">-She turned it on and never lit it.</div>
"
frequent-german-8277,geistesgestört,"
<div class=""trans"">deranged</div>
adj
<br>
Er ist wahnhaft, aber nicht geistesgestört.
<div class=""trans"">-He's delusional, but not deranged.</div>
"
frequent-german-8278,Stachel,"
<div class=""trans"">spike, sting</div>
M
<br>
Die Wespe hat ihren Stachel verloren.
<div class=""trans"">-The wasp has lost its sting.</div>
"
frequent-german-8279,Guthaben,"
<div class=""trans"">credit</div>
N
<br>
Das Guthaben steht Ihnen sofort zur Verfügung.
<div class=""trans"">-Your credit will be immediately available.</div>
"
frequent-german-8280,Quacksalber,"
<div class=""trans"">quack</div>
M
<br>
Nicht, dass dieser Quacksalber wüsste, wovon er redet.
<div class=""trans"">-Not that the quack knows what he's talking about.</div>
"
frequent-german-8281,einschläfern,"
<div class=""trans"">euthanize, put down</div>
vb
<br>
Ich will, dass Sie meinen Hund einschläfern.
<div class=""trans"">-I want you to put down my dog.</div>
"
frequent-german-8282,Mut,"
<div class=""trans"">courage</div>
M
<br>
Er hatte den Mut, das Angebot abzulehnen.
<div class=""trans"">-He had the courage to decline the offer.</div>
"
frequent-german-8283,herumführen,"
<div class=""trans"">conduct, show around</div>
vb
<br>
Ich würde ihn selbst herumführen, wenn ich die Zeit hätte.
<div class=""trans"">-I'd show him around myself if I had time.</div>
"
frequent-german-8284,vereidigen,"
<div class=""trans"">swear (in)</div>
vb
<br>
Wenn ich erst mal da bin, vereidigen sie mich.
<div class=""trans"">-Now, once I get there, they will swear me in.</div>
"
frequent-german-8285,losschicken,"
<div class=""trans"">send (out)</div>
vb
<br>
So können sie uns nicht losschicken.
<div class=""trans"">-They can't send us out like this.</div>
"
frequent-german-8286,Kanonenkugel,"
<div class=""trans"">cannonball</div>
F
<br>
Ich glaube, wir haben unsere menschliche Kanonenkugel gefunden.
<div class=""trans"">-I think we've found our human cannonball.</div>
"
frequent-german-8287,Sombrero,"
<div class=""trans"">sombrero</div>
M
<br>
Das ist kein Hut, das ist ein Sombrero.
<div class=""trans"">-It's not a hat, it's a sombrero.</div>
"
frequent-german-8288,verkürzen,"
<div class=""trans"">shorten</div>
vb
<br>
Die neuen Einstellungen verkürzen die Aushandlungszeit.
<div class=""trans"">-The new settings shorten the negotiation time.</div>
"
frequent-german-8289,Brennstoff,"
<div class=""trans"">fuel</div>
M
<br>
Kohle und Erdgas sind natürliche Brennstoffe.
<div class=""trans"">-Coal and natural gas are natural fuels.</div>
"
frequent-german-8290,Bauchweh,"
<div class=""trans"">stomachache (coll)</div>
N
<br>
Du kannst den ganzen Tag Kuchen essen, ohne Bauchweh zu bekommen.
<div class=""trans"">-You can eat cake all day and not get a stomachache.</div>
"
frequent-german-8291,verächtlich,"
<div class=""trans"">contemptuous; contemptuously</div>
adj; adv
<br>
Du scheinst mir plötzlich sehr verächtlich zu sein.
<div class=""trans"">-You seem quite contemptuous to me all of a sudden.</div>
"
frequent-german-8292,Fokus,"
<div class=""trans"">focus</div>
M
<br>
Er steht im Fokus meiner Ermittlungen.
<div class=""trans"">-He's become the focus of my investigation.</div>
"
frequent-german-8293,beiwohnen,"
<div class=""trans"">attend (fml)</div>
vb
<br>
Wir müssen unten einem Treffen beiwohnen.
<div class=""trans"">-We have a meeting to attend downstairs.</div>
"
frequent-german-8294,Strudel,"
<div class=""trans"">swirl, strudel</div>
M
<br>
Sie dürfen nicht gehen, ohne diesen Strudel zu probieren.
<div class=""trans"">-You mustn't leave here without tasting this strudel.</div>
"
frequent-german-8295,bekehren,"
<div class=""trans"">convert</div>
vb
<br>
Man würde uns gewaltsam zu eurem Glauben bekehren.
<div class=""trans"">-They would convert us to your faith by force.</div>
"
frequent-german-8296,Kapazität,"
<div class=""trans"">capacity, expert</div>
F
<br>
Die verbleibende Kapazität des Steuerbereichs ist abgelaufen.
<div class=""trans"">-The remaining capacity of the control area has run out.</div>
"
frequent-german-8297,Filz,"
<div class=""trans"">felt</div>
M
<br>
Dicker, roter Filz mit großen, weißen Stickereien.
<div class=""trans"">-It's thick, red felt with big white stitches.</div>
"
frequent-german-8298,Festmahl,"
<div class=""trans"">feast</div>
N
<br>
Ich habe uns gerade ein Festmahl gekocht.
<div class=""trans"">-I just finished cooking us a feast.</div>
"
frequent-german-8299,desertieren,"
<div class=""trans"">desert</div>
vb
<br>
Da ist nur einer, bei dem sie nie desertieren würden.
<div class=""trans"">-There is only one man they will never desert.</div>
"
frequent-german-8300,umkippen,"
<div class=""trans"">faint (coll), tip over</div>
vb
<br>
Ich gehe nicht, aber ich könnte trotzdem umkippen.
<div class=""trans"">-I'm not leaving, but I still might faint.</div>
"
frequent-german-8301,glühend,"
<div class=""trans"">glowing; glowingly</div>
adj; adv
<br>
Sein Mund war so breit wie ein Ofen, seine Zähne wie gelbe Fangzähne und seine Augen wie zwei glühende Kohlen.
<div class=""trans"">-His mouth was as wide as an oven, his teeth like yellow fangs, and his eyes, two glowing red coals.</div>
"
frequent-german-8302,anlassen,"
<div class=""trans"">start; tempering</div>
vb; N
<br>
Vorrichtung zum Anlassen von Stahlplatten.
<div class=""trans"">-Tempering apparatus for tempering a steel plate.</div>
"
frequent-german-8303,Passierschein,"
<div class=""trans"">pass</div>
M
<br>
Sie kann Ihnen einen Passierschein besorgen.
<div class=""trans"">-She can arrange a pass for you.</div>
"
frequent-german-8304,befehligen,"
<div class=""trans"">command</div>
vb
<br>
Jeder fähige Offizier kann dieses Schiff befehligen.
<div class=""trans"">-Any competent officer can command this ship.</div>
"
frequent-german-8305,Ballade,"
<div class=""trans"">ballad</div>
F
<br>
Sie können eine Ballade über uns schreiben.
<div class=""trans"">-They can write a ballad about us.</div>
"
frequent-german-8306,unterstehen,"
<div class=""trans"">be subject to</div>
vb
<br>
Alle Rechtsbeziehungen unterstehen dem schweizerischen Recht.
<div class=""trans"">-All legal matters are subject to Swiss law.</div>
"
frequent-german-8307,Versicherungspolice,"
<div class=""trans"">insurance policy</div>
F
<br>
Mit anderen Worten: Diese Versicherungspolice würde gegen lebenslange Einkommensrisiken schützen.
<div class=""trans"">-In other words, this insurance policy would protect against lifetime income risks.</div>
"
frequent-german-8308,ungehobelt,"
<div class=""trans"">crude; crudely</div>
adj; adv
<br>
Mein Verhalten bei unserem letzten Zusammentreffen war ungehobelt.
<div class=""trans"">-The last time we saw each other, my behavior was crude.</div>
"
frequent-german-8309,abrasieren,"
<div class=""trans"">shave off</div>
vb
<br>
Vorhin dachte ich, du würdest auch den Schnurrbart abrasieren.
<div class=""trans"">-I almost thought you'd shave your mustache off earlier.</div>
"
frequent-german-8310,bisweilen,"
<div class=""trans"">sometimes (fml)</div>
adv
<br>
Doch bisweilen verlieren wir unsere Gefährten.
<div class=""trans"">-But sometimes, we lose our companions along the way.</div>
"
frequent-german-8311,verpatzen,"
<div class=""trans"">mess up (coll)</div>
vb
<br>
Verpatzen Sie es bloß nicht.
<div class=""trans"">-Don't mess it up.</div>
"
frequent-german-8312,Hungersnot,"
<div class=""trans"">famine</div>
F
<br>
Länder dürfen nicht gezwungen und ihre Hungersnot nicht ausgenutzt werden.
<div class=""trans"">-Countries should not be coerced, and it is unacceptable to take advantage of their famine.</div>
"
frequent-german-8313,Metier,"
<div class=""trans"">profession</div>
N
<br>
Das mag ich an meinem Metier nicht.
<div class=""trans"">-That's one thing I dislike about this profession.</div>
"
frequent-german-8314,Trauerfeier,"
<div class=""trans"">funeral service</div>
F
<br>
Ich wollte keine Trauerfeier, genau aus diesem Grund.
<div class=""trans"">-I didn't want a funeral for this very reason.</div>
"
frequent-german-8315,blinken,"
<div class=""trans"">flash, blink</div>
vb
<br>
Die Minuten werden auf dem Display blinken.
<div class=""trans"">-The minutes will start to flash in the display.</div>
"
frequent-german-8316,Fastenzeit,"
<div class=""trans"">Lent</div>
F
<br>
Beide dieser Anschläge geschahen während der Fastenzeit.
<div class=""trans"">-Both those attacks occurred during Lent.</div>
"
frequent-german-8317,bestreben,"
<div class=""trans"">endeavor</div>
vb; N
<br>
Er war in diesem Bestreben kaum allein.
<div class=""trans"">-Well, he was hardly alone in that endeavor.</div>
"
frequent-german-8318,gesellig,"
<div class=""trans"">sociable</div>
adj
<br>
Ihre Majestät ist dieser Tage nicht besonders gesellig.
<div class=""trans"">-Her Majesty isn't being very sociable these days.</div>
"
frequent-german-8319,Aushilfe,"
<div class=""trans"">auxiliary, temp</div>
F
<br>
Es gab eine Aushilfe, die mal hier gearbeitet hat.
<div class=""trans"">-There was a temp that used to work here.</div>
"
frequent-german-8320,wirkungsvoll,"
<div class=""trans"">effectively; effective</div>
adv; adj
<br>
So können wir alle Beteiligten sensibilisieren und der Schädigung unserer Kinder wirkungsvoll vorbeugen.
<div class=""trans"">-The awareness of all participants can be raised in this way, and we can effectively prevent damage to our children.</div>
"
frequent-german-8321,Adressbuch,"
<div class=""trans"">address book</div>
N
<br>
Das Adressbuch enthielt Namen von 15 Polizeibeamten.
<div class=""trans"">-The address book had the names of fifteen police officers.</div>
"
frequent-german-8322,erkaufen,"
<div class=""trans"">buy</div>
vb
<br>
Aber sie werden mir etwas Zeit erkaufen müssen.
<div class=""trans"">-But you will need to buy some time for me.</div>
"
frequent-german-8323,zerbrochen,"
<div class=""trans"">broken</div>
adj
<br>
Etwas war vermutlich zerbrochen in dieser Freundschaft.
<div class=""trans"">-There was something broken, probably, in this friendship.</div>
"
frequent-german-8324,verschmutzen,"
<div class=""trans"">pollute; pollution</div>
vb; N
<br>
Wir sollten unser Bestes tun, unsere Umwelt nicht zu verschmutzen.
<div class=""trans"">-We ought to do our best not to pollute our environment.</div>
"
frequent-german-8325,ungebildet,"
<div class=""trans"">illiterate, ignorant</div>
adj
<br>
Sie wollte nur, dass ich mir ungebildet vorkomme.
<div class=""trans"">-She just wanted to make me feel ignorant.</div>
"
frequent-german-8326,vortanzen,"
<div class=""trans"">audition (dancing)</div>
vb
<br>
Er soll morgen kommen, bevor Sie vortanzen.
<div class=""trans"">-Have him see me tomorrow morning before your audition.</div>
"
frequent-german-8327,prüde,"
<div class=""trans"">prim; prudishly</div>
adj; adv
<br>
Ich kann genauso prüde sein wie du.
<div class=""trans"">-I can be just as prim and proper as you.</div>
"
frequent-german-8328,annähen,"
<div class=""trans"">sew on</div>
vb
<br>
Ich werde ihn dir morgen annähen.
<div class=""trans"">-I'll sew it on in the morning.</div>
"
frequent-german-8329,derweil,"
<div class=""trans"">meanwhile</div>
adv
<br>
Die einfachen Russen haben derweil wenig gewonnen.
<div class=""trans"">-Meanwhile, ordinary Russians have gained little.</div>
"
frequent-german-8330,vereinfachen,"
<div class=""trans"">simplify, reduce</div>
vb
<br>
Wir sollten das Diagramm ein wenig vereinfachen.
<div class=""trans"">-I think we want to simplify diagram a little.</div>
"
frequent-german-8331,erbarmungslos,"
<div class=""trans"">relentless; relentlessly</div>
adj; adv
<br>
Wenn jemand versucht dort zu sitzen, beschimpfst du ihn erbarmungslos.
<div class=""trans"">-When anyone else tries to sit here, you berate them relentlessly.</div>
"
frequent-german-8332,abschieben,"
<div class=""trans"">deport</div>
vb
<br>
Sie würden dein Visum widerrufen und dich abschieben.
<div class=""trans"">-They'll revoke your visa and you'll be deported.</div>
"
frequent-german-8333,kühlen,"
<div class=""trans"">chill</div>
vb
<br>
Der richtige Ort, um das Bier zu kühlen.
<div class=""trans"">-Just the place to chill our beer.</div>
"
